text,retweetCount,replyCount,likeCount,quoteCount,viewCount,timestamp,bookmarkCount,quote,text_length
"RT @DOGE__news: Elon Musk: ""I'm just here trying to make government more efficient, eliminate waste and fraud and so far we are making good…",10598,2421,66624,336,2620527,2025-04-08 05:35:37+00:00,1062,,140
"RT @iam_smx: Even Elon Musk's Employee is a GOAT. 🐐

This engineer chose to work at SpaceX over established companies like Boeing and Lockh…",5747,606,35375,154,2028601,2025-04-08 05:35:25+00:00,1691,,140
RT @Rothmus: 🎯 https://t.co/gAFoZkEOoP,2834,709,13598,102,1874697,2025-04-08 05:31:23+00:00,918,,38
"RT @MarioNawfal: 🇺🇸 BONDI BRINGS THE HAMMER: LEFT-WING DOMESTIC TERRORISM AGAINST TESLA FINALLY FACES JUSTICE

AG Bondi's decisive federal…",3110,984,14470,111,2597028,2025-04-08 05:28:20+00:00,333,,139
"RT @boringcompany: Opening Day for the Vegas Loop Encore Tunnel, connecting the Las Vegas Convention Center to the Encore Resort. 

Thanks…",1687,475,8606,48,1685432,2025-04-08 03:50:15+00:00,247,,139
"RT @teslaownersSV: The starship is the largest flying object ever made, and it was able to be caught by chopsticks https://t.co/iMkJAWGsOz",3798,1517,25125,213,1938860,2025-04-08 01:52:40+00:00,1680,,138
RT @SawyerMerritt: NEWS: New Tesla Model Ys are now autonomously driving themselves about 2 miles from the end of the production line at Gi…,2972,954,21297,149,4095662,2025-04-08 00:04:24+00:00,841,,140
"RT @SpaceX: Falcon 9 landing confirmed, marking the 125th time a first stage booster has landed on the Of Course I Still Love You droneship…",3143,913,20255,132,1954511,2025-04-07 23:51:41+00:00,342,,140
"RT @AGPamBondi: BREAKING: The Supreme Court sides with the Trump Administration on the Alien Enemies Act. 

Tonight’s decision is a landmar…",10401,4158,55660,784,3370959,2025-04-07 23:44:38+00:00,1142,,140
"RT @LeaveDelaware: BREAKING🚨🇺🇸 Madison Square Garden Entertainment has Filed to LEAVE Delaware and Redomesticate in Nevada

Another Day, An…",2509,552,14130,117,2184527,2025-04-07 21:33:44+00:00,297,,140
"RT @DOGE: Under the previous administration, @StateDept made DEI 20% of Foreign Service Officer performance, assessing diplomats by whether…",4932,1077,21941,185,3037111,2025-04-07 21:18:27+00:00,721,,140
"RT @SpaceX: Following the successful Rapid Response Trailblazer mission in December, Falcon 9 will launch the accelerated GPS III-7 mission…",2275,863,10318,53,3176525,2025-04-07 16:21:34+00:00,271,,140
RT @Rothmus: 💯💯 https://t.co/sIwmEbvvOU,6458,1655,37447,291,2602407,2025-04-07 08:57:10+00:00,2014,,39
RT @CilComLFC: WOW! Marine Le Pen is swarmed by her supporters after giving a rousing speech at her anti-Lawfare Rally in Paris today. I ha…,17958,1827,93270,403,2279218,2025-04-07 08:42:52+00:00,1487,,140
RT @Parul_Gautam7: 12/  Europe in 1444: https://t.co/qAI4plVi3n,1205,276,5081,74,1868613,2025-04-07 07:44:01+00:00,792,,63
RT @amuse: ELECTION INTEGRITY: The SSA must update its HAVV voter registration verification system to include the citizenship status of SSN…,2420,551,7532,95,1549178,2025-04-07 07:24:49+00:00,365,,140
RT @BillyM2k: https://t.co/gKOWvnbJ48,2299,724,12188,136,2193320,2025-04-07 06:33:22+00:00,983,,37
"RT @MarioNawfal: 🚨🇺🇸EXPOSED: ANTI-ELON PROTESTS ARE STAGED &amp; PAID—BUSSED-IN, SCRIPTED, CLOCKED-OUT

The anti-Elon, anti-DOGE, anti-Trump pr…",8783,3794,23494,564,3835468,2025-04-06 14:57:32+00:00,1872,,144
RT @GuntherEagleman: America vs the UK. https://t.co/8NLjudcdUi,10856,2067,67547,324,3360242,2025-04-06 14:41:19+00:00,1793,,63
"RT @WallStreetApes: Alot of people are going to be talking about the anti- Elon Musk, DOGE and Donald Trump protests yesterday

Make sure t…",23923,3139,45180,1074,2640029,2025-04-06 14:24:47+00:00,4198,,140
RT @mazemoore: This is mind-blowing. Bernie Sanders in 2015: Open borders is a right-wing proposal. Immigration can make Americans poorer.…,13651,1965,45586,971,2713015,2025-04-06 05:28:14+00:00,8094,,139
"RT @cb_doge: We have so many departments, but the protests are solely against DOGE.

Why is that?",2504,2452,15278,129,2267304,2025-04-06 05:25:38+00:00,193,,97
"RT @ezralevant: If the Southport murders are anything to go by, more prison time will be served by those talking about this murder than by…",2312,461,7530,60,2808266,2025-04-06 05:16:20+00:00,274,,139
"RT @MarioNawfal: 🇬🇧UK MUM JAILED OVER SOCIAL MEDIA POST DENIED RELEASE TO SEE SICK HUSBAND &amp; CHILD

Lucy Connolly, serving 31 months for po…",4441,1390,15263,249,3013030,2025-04-06 05:12:43+00:00,667,,144
"RT @WallStreetApes: Full breakdown of Elon Musk at 'The League Congress' hosted by Italian Deputy Prime Minister Matteo Salvini

DOGE cutti…",2945,501,9451,81,1639150,2025-04-06 05:12:14+00:00,1127,,140
RT @SpaceX: Falcon 9 delivers 28 @Starlink satellites to orbit from Florida https://t.co/LuxuF7J9MY,2917,805,15209,102,2172020,2025-04-06 04:52:22+00:00,236,,99
"RT @cb_doge: 🚨 ELON MUSK: ""You can tell which side is the good side and which side is the bad side by which side wishes to restrict freedom…",5321,2362,21784,256,1793442,2025-04-05 23:19:46+00:00,806,,140
RT @america: Elon Musk: “Mass immigration is insane and will lead to the destruction of any country that allows unfettered mass immigration…,5127,1938,24072,353,1894365,2025-04-05 23:05:22+00:00,1019,,140
"RT @america: Full remarks by Elon Musk at 'The League Congress' hosted by Italian Deputy Prime Minister Matteo Salvini

 https://t.co/JdtM3…",2495,489,9222,67,1654951,2025-04-05 23:03:21+00:00,1166,,140
RT @AutismCapital: 🚨 ELON MUSK: “You can tell which side is the good side and which side is the bad side by which side wishes to restrict f…,3409,1044,15535,153,1752557,2025-04-05 22:31:46+00:00,688,,140
RT @GuntherEagleman: See the difference? https://t.co/zmsETVpOBi,18088,1489,62842,427,2787676,2025-04-05 16:20:05+00:00,1313,,64
"RT @LauraLoomer: 🚨 EXCLUSIVE 🚨 

Judge Boasberg’s brother received a $20 million donation from the cofounder of Facebook 5 months ago, 1.5…",17587,1938,37691,743,3508314,2025-04-05 16:17:18+00:00,1711,,139
"RT @cb_doge: This is another reason why Elon Musk is relentlessly attacked by the media. 𝕏 is taking over the media landscape, making tradi…",3457,1456,14746,111,1525492,2025-04-05 15:04:19+00:00,418,,140
"RT @Rainmaker1973: You can have many sexual orientations.

But hundreds years from now, if archeologist find your pelvis bone, they will sa…",7095,2622,45011,763,4021944,2025-04-05 14:16:54+00:00,3542,,140
"RT @MarioNawfal: 🇺🇸 DOGE VOLUNTEER: ILLEGALS VOTING AND DRAINING BENEFITS—SHOCKING DATA

DOGE volunteer, @AntonioGracias:

""You know, one p…",3909,744,11871,149,2399574,2025-04-05 14:15:41+00:00,727,,140
RT @WesternLensman: 2021: Mayorkas blames the first Trump admin for the surge of illegals at the border; says they have a plan to fix it.…,5996,1175,20661,204,1484903,2025-04-05 13:55:31+00:00,978,,138
"RT @MarcusHouse: Booster 14, will be the first Super Heavy in history to be reused! Awesome static fire! 🔥Not only that, Fram2 was the firs…",1692,357,9162,37,1284555,2025-04-05 13:51:22+00:00,250,,140
"RT @SawyerMerritt: I love my new Model Y. Hands down the best car I’ve ever owned.

Picked it up from the wrap shop yesterday. Gonna take s…",1228,574,12197,22,1554457,2025-04-05 13:50:54+00:00,106,,140
"RT @VigilantFox: NEW: Dr. Oz drops bombshells on the massive waste, fraud, and abuse bleeding Medicare and Medicaid—exposing a system that’…",12203,848,31802,386,1990604,2025-04-05 13:50:25+00:00,2951,,140
RT @SpaceX: The @framonauts flew aboard Dragon’s 17th human spaceflight mission – with 66 crewmembers now having flown aboard the spacecraf…,4706,1388,20875,144,2478048,2025-04-04 22:03:19+00:00,428,,140
"RT @SpaceX: During their time in space, the @framonauts orbited the Earth ~55 times, passing over the poles about every 46 minutes https://…",2876,951,14424,100,2049278,2025-04-04 18:37:52+00:00,410,,140
"RT @SpaceX: Splashdown of Dragon and the @framonauts confirmed – welcome back to Earth @satofishi, @astro_jannicke, @rprogge, and @Icetrek!…",4028,1031,23173,230,2239350,2025-04-04 18:37:15+00:00,487,,140
RT @farzyness: DOGE is my favorite government program ever.,2911,1274,24487,106,1934890,2025-04-04 18:37:02+00:00,209,,59
RT @SpaceX: Welcome home @framonauts 👊👊👊👊 https://t.co/U82DtvCPmk,3098,692,19806,101,1790966,2025-04-04 18:23:02+00:00,274,,65
"RT @satofishi: Deorbit, Draco style. https://t.co/Rv3lKomOqB",3016,849,19005,168,2316589,2025-04-04 15:21:39+00:00,989,,60
"RT @MarioNawfal: 🇺🇸 THOUSANDS OF NON-CITIZENS FOUND ON VOTER ROLLS

Valor CEO and DOGE volunteer, Antonio Gracias:

“We found that there we…",3931,1052,11842,156,2738797,2025-04-04 05:20:59+00:00,711,,140
"RT @MarioNawfal: WHY YOUR GAMING OBSESSION IS ACTUALLY GENIUS

Surgeons who game are slicing faster with fewer mistakes. 

Preschoolers are…",2040,826,7727,123,3050113,2025-04-04 05:19:58+00:00,1301,,140
RT @Nuketonian: @elonmusk The evolution of Schumer https://t.co/rpslKK15DG,1837,463,8485,31,1583117,2025-04-04 05:15:41+00:00,209,,74
RT @AdrianDittmann: The celestial chariot https://t.co/jP3lULNf4x,1468,418,7037,33,2342974,2025-04-04 05:05:03+00:00,141,,65
"RT @america: President Trump on Elon Musk and @DOGE: “I want Elon to stay as long as possible”

 https://t.co/K0tqdz8OfP",4031,1256,22286,188,1464272,2025-04-04 05:04:22+00:00,617,,120
"RT @SpaceX: While orbiting Earth every ~90 minutes at a 90° inclination, the @framonauts opened the cupola to take in 360° views of space",2477,633,13061,87,2576804,2025-04-04 04:24:40+00:00,498,,137
"RT @SpaceX: Nearly four days after the @framonauts launched to a polar orbit, Dragon and the Fram2 crew are set to return to Earth on Frida…",1569,269,7203,57,2479740,2025-04-04 04:22:33+00:00,131,,140
RT @SpaceX: Views of SpaceX's two Florida launch pads from space,2969,691,17819,95,2746409,2025-04-04 04:19:23+00:00,688,,64
"RT @SpaceX: Falcon 9 lifts off from pad 4E in California, delivering 27 @Starlink satellites to the constellation. This single booster has…",2229,498,11939,77,1514907,2025-04-04 04:18:04+00:00,218,,139
RT @DefiyantlyFree: Truth 💣 https://t.co/Kx6XhEsIJO,3038,657,10589,137,1356907,2025-04-04 02:35:37+00:00,786,,51
RT @SpaceX: Deployment of 27 @Starlink satellites confirmed https://t.co/TnK40MeRMu,2060,670,12256,65,1621929,2025-04-04 02:21:42+00:00,166,,83
"RT @MarioNawfal: SPACEX’S VIETNAM WIN: STARLINK HUB ROLLOUT

SpaceX is landing big in Vietnam with a Starlink hub, starting with a Danang g…",1432,345,5495,34,1161080,2025-04-03 22:54:28+00:00,152,,140
"RT @MarioNawfal: TESLA TOPS THE 2025 UK CHARTS—#1 IN DRIVER SATISFACTION

Tesla just raced past the competition to become the UK’s highest-…",2249,729,10266,71,1228336,2025-04-03 22:42:00+00:00,245,,140
RT @satofishi: Flying over our launch site. https://t.co/eHatUsOJ20,3838,1054,25060,411,4531638,2025-04-03 22:41:47+00:00,1833,,67
"RT @FedorovMykhailo: A new batch of 5,000 Starlink terminals is already in Ukraine! Connectivity that keeps the country online when the lig…",1286,282,5539,51,1171943,2025-04-03 22:31:27+00:00,192,,140
"RT @SpaceX: Throughout their first two full days on-orbit, the crew took the first-ever X-ray in space, 130 years after the first X-ray was…",2212,558,11937,85,1641386,2025-04-03 21:04:37+00:00,340,,140
"RT @thatsKAIZEN: Something is seriously sick with many liberals right now.

I was walking my dog in LA and my neighbor, a college professor…",9330,4618,51484,634,2567822,2025-04-03 18:10:03+00:00,2149,,140
"RT @cb_doge: 🚨 JD Vance on DOGE:

""The work of DOGE is not even close to done. You look at all the fraudulent grants they have found. Socia…",4412,1487,20421,162,1529096,2025-04-03 13:48:59+00:00,515,,140
"RT @AceofSpadesHots: Isn't that AOZ? I got rank 1 for solo,duo,trio and 4 men that season. I remember we did a rank 1 clear on 4 men with h…",1064,437,3956,20,2243198,2025-04-03 13:43:17+00:00,230,,140
"RT @WallStreetApes: Democrats would never use the Hitler Nazi hand gesture would they?

I guess it only matters when Elon Musk does it… 

I…",6974,1913,21717,424,2084347,2025-04-03 09:34:40+00:00,3179,,140
RT @RepBrandonGill: Civilization is unraveling as the Left and their allies in the courts deliberately enable the mass migration of crimina…,4479,966,17956,129,1502966,2025-04-03 09:25:20+00:00,389,,140
"RT @MarioNawfal: 🇺🇸 DOGE SLASHES MASSIVE VA WEBSITE WASTE: $380K/MONTH TO JUST 10 HOURS/WEEK

The VA was burning through $380,000 monthly f…",2729,580,11434,93,2359872,2025-04-03 09:20:20+00:00,364,,140
RT @satofishi: Timelapse from Antarctica to the Arctic. https://t.co/B3qZzNPBzB,3346,816,18560,218,4339734,2025-04-03 09:17:17+00:00,1418,,79
"RT @thatsKAIZEN: DOGE just confirmed what many suspected - there’s a tremendous  
amount of waste, fraud, and abuse in our government.

Inc…",3794,926,15963,151,1773743,2025-04-03 04:43:41+00:00,1372,,140
RT @johnkrausphotos: https://t.co/UicNV7N1m8,1741,454,11201,39,1709456,2025-04-03 04:42:45+00:00,201,,44
"RT @LeaveDelaware: Breaking 🇺🇸‼️🚨Roblox files to LEAVE DELAWARE and reincorporate in Nevada. 

Who’s next ?",1936,365,10537,52,2357439,2025-04-03 04:42:28+00:00,259,,107
"RT @Interior: Wildflowers, winding trails and wide-open views—Berryessa Snow Mountain National Monument is a landscape that invites you to…",1765,633,10624,72,1551628,2025-04-03 04:39:39+00:00,362,,139
RT @teslaenergy: 10.4 GWh of energy storage deployed in Q1,1356,365,8076,33,2223728,2025-04-03 04:18:06+00:00,117,,58
"RT @KariLake: Right before the election, the last administration signed a 15-year lease on a fancy DC building for USAGM. The cost to Ameri…",6553,658,32408,124,1749387,2025-04-03 04:17:09+00:00,513,,140
"RT @cb_doge: 🚨 DOGE BREAKING: Agencies cancelled 47 wasteful contracts today with $87.5M ceiling value and $30.2M in savings.

More tax dol…",3060,1049,16254,78,1465684,2025-04-03 04:15:23+00:00,208,,140
"RT @SawyerMerritt: NEWS: John Deere has launched @Starlink service in the  US and Brazil.

John Deere: ""Sales numbers are more than 2,000 u…",1516,254,7948,47,1200806,2025-04-03 04:14:22+00:00,197,,140
"RT @KariLake: People support what @ElonMusk &amp; @DOGE are doing. 

They are absolutely for rooting out the misuse of taxpayer dollars. 

What…",2457,538,11275,59,1181258,2025-04-03 04:01:35+00:00,139,,144
RT @Starlink: Starlink enabling high-speed connection from the waters of the Caribbean 🛰️🏝️,1874,743,11280,49,2776052,2025-04-03 01:37:55+00:00,218,,91
"RT @neuralink: 🌎 The Neuralink Patient Registry is now open globally!

If you have quadriplegia and are interested in exploring groundbreak…",3500,1246,13465,349,2185583,2025-04-02 19:42:57+00:00,782,,140
RT @amuse: WISCONSIN: Soros-backed Susan Crawford outspend Musk-backed Brad Schimel by almost 230% with 70% coming from out-of-state billio…,7914,3975,18501,688,2485154,2025-04-02 15:59:16+00:00,1966,,140
RT @DefiyantlyFree: “Accuse your opponent of what you are doing to confuse and divide them.” - Saul Alinsky https://t.co/CszYfOCXlj,11014,2239,33414,514,2073743,2025-04-02 15:51:35+00:00,3465,,131
RT @amuse: DOGE: How did the CEO of a private equity firm uncover millions of non-citizens with Social Security numbers in just days—while…,31083,5771,82039,1449,3414994,2025-04-02 15:50:17+00:00,5291,,139
"RT @charliekirk11: Over five million illegals have social security numbers, collecting benefits from programs they have no right to join, a…",11904,2654,37803,487,2111587,2025-04-02 15:07:44+00:00,1281,,140
"RT @kylenabecker: JUST IN: Democrats Hakeem Jeffries, Chuck Schumer, and the DNC have filed a lawsuit against President Trump to stop his e…",20794,6830,50582,1861,2939531,2025-04-02 15:07:07+00:00,3118,,140
RT @RapidResponse47: 🚨 Valor CEO and DOGE volunteer Antonio Gracias says that they found 5 million+ non-citizens with Social Security numbe…,10753,2147,31348,526,2287848,2025-04-02 14:53:12+00:00,1729,,140
RT @gfodor: @goth600 @elonmusk Extraterrestrials who seeded Earth with human bootloaders for a new AGI subspecies https://t.co/RTQgyhKnWc,1161,352,4791,29,1744210,2025-04-02 07:19:29+00:00,247,,137
"RT @MarioNawfal: ELON: AI WILL SOON GENERATE SHORT MOVIES

“I think next year [in 2025], certainly by the end of next year, you'll be able…",1987,860,8370,81,2531138,2025-04-02 07:01:38+00:00,460,,139
"RT @cb_doge: ELON MUSK: ""Tesla is the only company with all the ingredients for making intelligent humanoid robots at scale.

My prediction…",2528,1124,10988,121,1454060,2025-04-02 07:00:51+00:00,572,,140
RT @AutismCapital: 🚨 BUTCH WILMORE: “I can tell you that returning from Space to Earth through the atmosphere inside of a 3000 degree fireb…,1484,283,7596,23,1291361,2025-04-02 05:18:34+00:00,258,,140
RT @AutismCapital: 🚨ICYMI: Vietnam has cut all tariffs on American goods in response to Trump’s reciprocal tariffs,4937,1018,41319,363,3656083,2025-04-02 02:13:41+00:00,1037,,114
"RT @cb_doge: 🚨 ELON MUSK: ""Everything that DOGE does is an open book. We are the most transparent organization in government ever. I am und…",5668,2030,27230,228,1924216,2025-04-02 00:26:51+00:00,928,,140
RT @CIADirector: Had a great visit and meeting with @ElonMusk to discuss his ideas and progress so far in making our government more effici…,5028,2218,29513,367,2285592,2025-04-02 00:13:37+00:00,964,,140
RT @CommunityNotes: Under the hood update: We’ve updated note ranking to further fortify against pile-ons or organic waves of ratings from…,1374,510,6042,71,1722780,2025-04-01 22:44:56+00:00,228,,139
"RT @TrumpWarRoom: .@elonmusk urges Wisconsin voters to vote @TeamSchimel to help stop far-left judges from blocking the MAGA agenda⬇️

“In…",3330,1191,13437,120,1711327,2025-04-01 22:43:02+00:00,358,,139
